run_id,model,task,rep,doc_id,row_key,column,parse_status,present_cell,correct_cell
R014,Claude,T5,rep1,D113,2567-สธ-456,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D113,2567-สธ-456,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D113,2567-สธ-456,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D113,2567-สธ-456,สถานะ,ok,0,0
R014,Claude,T5,rep1,D113,2567-สธ-456,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-886,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D113,2567-กษ-886,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-886,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-886,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-886,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-886,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D113,2567-กษ-886,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-886,สถานะ,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-886,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-022,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D113,2567-ทถ-022,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-022,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-022,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-022,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-022,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D113,2567-ทถ-022,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-022,สถานะ,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-022,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-395,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D113,2567-ทถ-395,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-395,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-395,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-395,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-395,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D113,2567-ทถ-395,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-395,สถานะ,ok,0,0
R014,Claude,T5,rep1,D113,2567-ทถ-395,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-664,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D113,2567-กษ-664,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-664,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-664,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-664,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-664,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D113,2567-กษ-664,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-664,สถานะ,ok,0,0
R014,Claude,T5,rep1,D113,2567-กษ-664,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-166,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D114,2568-สธ-166,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-166,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-166,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-166,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-166,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D114,2568-สธ-166,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-166,สถานะ,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-166,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-767,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D114,2568-กษ-767,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-767,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-767,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-767,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-767,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D114,2568-กษ-767,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-767,สถานะ,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-767,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D114,2568-สค-048,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D114,2568-สค-048,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D114,2568-สค-048,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D114,2568-สค-048,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D114,2568-สค-048,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D114,2568-สค-048,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D114,2568-สค-048,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D114,2568-สค-048,สถานะ,ok,0,0
R014,Claude,T5,rep1,D114,2568-สค-048,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-384,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D114,2568-สธ-384,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-384,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-384,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-384,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-384,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D114,2568-สธ-384,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-384,สถานะ,ok,0,0
R014,Claude,T5,rep1,D114,2568-สธ-384,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D114,2568-ศษ-526,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D114,2568-ศษ-526,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D114,2568-ศษ-526,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D114,2568-ศษ-526,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D114,2568-ศษ-526,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D114,2568-ศษ-526,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D114,2568-ศษ-526,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D114,2568-ศษ-526,สถานะ,ok,0,0
R014,Claude,T5,rep1,D114,2568-ศษ-526,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-760,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D114,2568-กษ-760,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-760,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-760,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-760,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-760,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D114,2568-กษ-760,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-760,สถานะ,ok,0,0
R014,Claude,T5,rep1,D114,2568-กษ-760,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D115,2568-กษ-169,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D115,2568-กษ-169,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D115,2568-กษ-169,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D115,2568-กษ-169,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D115,2568-กษ-169,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D115,2568-กษ-169,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D115,2568-กษ-169,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D115,2568-กษ-169,สถานะ,ok,0,0
R014,Claude,T5,rep1,D115,2568-กษ-169,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D115,2568-สค-757,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D115,2568-สค-757,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D115,2568-สค-757,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D115,2568-สค-757,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D115,2568-สค-757,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D115,2568-สค-757,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D115,2568-สค-757,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D115,2568-สค-757,สถานะ,ok,0,0
R014,Claude,T5,rep1,D115,2568-สค-757,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D115,2568-พช-332,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D115,2568-พช-332,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D115,2568-พช-332,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D115,2568-พช-332,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D115,2568-พช-332,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D115,2568-พช-332,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D115,2568-พช-332,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D115,2568-พช-332,สถานะ,ok,0,0
R014,Claude,T5,rep1,D115,2568-พช-332,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-367,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D115,2568-ศษ-367,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-367,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-367,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-367,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-367,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D115,2568-ศษ-367,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-367,สถานะ,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-367,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-045,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D115,2568-ศษ-045,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-045,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-045,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-045,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-045,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D115,2568-ศษ-045,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-045,สถานะ,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-045,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-927,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D115,2568-ศษ-927,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-927,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-927,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-927,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-927,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D115,2568-ศษ-927,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-927,สถานะ,ok,0,0
R014,Claude,T5,rep1,D115,2568-ศษ-927,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-754,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D116,2568-สธ-754,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-754,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-754,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-754,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-754,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D116,2568-สธ-754,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-754,สถานะ,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-754,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D116,2568-พช-076,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D116,2568-พช-076,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D116,2568-พช-076,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D116,2568-พช-076,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D116,2568-พช-076,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D116,2568-พช-076,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D116,2568-พช-076,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D116,2568-พช-076,สถานะ,ok,0,0
R014,Claude,T5,rep1,D116,2568-พช-076,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-869,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D116,2568-ศษ-869,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-869,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-869,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-869,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-869,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D116,2568-ศษ-869,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-869,สถานะ,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-869,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-591,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D116,2568-สธ-591,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-591,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-591,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-591,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-591,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D116,2568-สธ-591,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-591,สถานะ,ok,0,0
R014,Claude,T5,rep1,D116,2568-สธ-591,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D116,2568-ทถ-273,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D116,2568-ทถ-273,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D116,2568-ทถ-273,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D116,2568-ทถ-273,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D116,2568-ทถ-273,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D116,2568-ทถ-273,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D116,2568-ทถ-273,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D116,2568-ทถ-273,สถานะ,ok,0,0
R014,Claude,T5,rep1,D116,2568-ทถ-273,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D116,2568-สค-800,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D116,2568-สค-800,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D116,2568-สค-800,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D116,2568-สค-800,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D116,2568-สค-800,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D116,2568-สค-800,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D116,2568-สค-800,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D116,2568-สค-800,สถานะ,ok,0,0
R014,Claude,T5,rep1,D116,2568-สค-800,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-739,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D116,2568-ศษ-739,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-739,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-739,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-739,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-739,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D116,2568-ศษ-739,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-739,สถานะ,ok,0,0
R014,Claude,T5,rep1,D116,2568-ศษ-739,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D117,2567-สธ-195,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D117,2567-สธ-195,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D117,2567-สธ-195,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D117,2567-สธ-195,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D117,2567-สธ-195,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D117,2567-สธ-195,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D117,2567-สธ-195,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D117,2567-สธ-195,สถานะ,ok,0,0
R014,Claude,T5,rep1,D117,2567-สธ-195,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D117,2567-สค-276,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D117,2567-สค-276,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D117,2567-สค-276,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D117,2567-สค-276,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D117,2567-สค-276,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D117,2567-สค-276,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D117,2567-สค-276,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D117,2567-สค-276,สถานะ,ok,0,0
R014,Claude,T5,rep1,D117,2567-สค-276,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D117,2567-ทถ-761,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D117,2567-ทถ-761,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D117,2567-ทถ-761,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D117,2567-ทถ-761,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D117,2567-ทถ-761,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D117,2567-ทถ-761,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D117,2567-ทถ-761,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D117,2567-ทถ-761,สถานะ,ok,0,0
R014,Claude,T5,rep1,D117,2567-ทถ-761,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-653,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D117,2567-กษ-653,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-653,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-653,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-653,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-653,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D117,2567-กษ-653,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-653,สถานะ,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-653,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-318,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D117,2567-กษ-318,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-318,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-318,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-318,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-318,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D117,2567-กษ-318,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-318,สถานะ,ok,0,0
R014,Claude,T5,rep1,D117,2567-กษ-318,หมายเหตุ,ok,0,0
R014,Claude,T5,rep1,D117,2567-ศษ-076,รหัสกิจกรรม,ok,1,1
R014,Claude,T5,rep1,D117,2567-ศษ-076,ชื่อกิจกรรม,ok,0,0
R014,Claude,T5,rep1,D117,2567-ศษ-076,หน่วยงานรับผิดชอบ,ok,0,0
R014,Claude,T5,rep1,D117,2567-ศษ-076,งบจัดสรร,ok,0,0
R014,Claude,T5,rep1,D117,2567-ศษ-076,เบิกจ่าย,ok,0,0
R014,Claude,T5,rep1,D117,2567-ศษ-076,จำนวนผู้เข้าร่วม,ok,1,1
R014,Claude,T5,rep1,D117,2567-ศษ-076,กลุ่มเป้าหมาย,ok,0,0
R014,Claude,T5,rep1,D117,2567-ศษ-076,สถานะ,ok,0,0
R014,Claude,T5,rep1,D117,2567-ศษ-076,หมายเหตุ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-285,รหัสกิจกรรม,ok,1,1
R016,Gemini,T5,rep1,D101,2567-กษ-285,ชื่อกิจกรรม,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-285,หน่วยงานรับผิดชอบ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-285,งบจัดสรร,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-285,เบิกจ่าย,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-285,จำนวนผู้เข้าร่วม,ok,1,1
R016,Gemini,T5,rep1,D101,2567-กษ-285,กลุ่มเป้าหมาย,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-285,สถานะ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-285,หมายเหตุ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-349,รหัสกิจกรรม,ok,1,1
R016,Gemini,T5,rep1,D101,2567-สค-349,ชื่อกิจกรรม,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-349,หน่วยงานรับผิดชอบ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-349,งบจัดสรร,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-349,เบิกจ่าย,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-349,จำนวนผู้เข้าร่วม,ok,1,1
R016,Gemini,T5,rep1,D101,2567-สค-349,กลุ่มเป้าหมาย,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-349,สถานะ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-349,หมายเหตุ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-061,รหัสกิจกรรม,ok,1,1
R016,Gemini,T5,rep1,D101,2567-กษ-061,ชื่อกิจกรรม,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-061,หน่วยงานรับผิดชอบ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-061,งบจัดสรร,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-061,เบิกจ่าย,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-061,จำนวนผู้เข้าร่วม,ok,1,1
R016,Gemini,T5,rep1,D101,2567-กษ-061,กลุ่มเป้าหมาย,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-061,สถานะ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-กษ-061,หมายเหตุ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-ศษ-254,รหัสกิจกรรม,ok,1,1
R016,Gemini,T5,rep1,D101,2567-ศษ-254,ชื่อกิจกรรม,ok,0,0
R016,Gemini,T5,rep1,D101,2567-ศษ-254,หน่วยงานรับผิดชอบ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-ศษ-254,งบจัดสรร,ok,0,0
R016,Gemini,T5,rep1,D101,2567-ศษ-254,เบิกจ่าย,ok,0,0
R016,Gemini,T5,rep1,D101,2567-ศษ-254,จำนวนผู้เข้าร่วม,ok,1,1
R016,Gemini,T5,rep1,D101,2567-ศษ-254,กลุ่มเป้าหมาย,ok,0,0
R016,Gemini,T5,rep1,D101,2567-ศษ-254,สถานะ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-ศษ-254,หมายเหตุ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-611,รหัสกิจกรรม,ok,1,1
R016,Gemini,T5,rep1,D101,2567-สค-611,ชื่อกิจกรรม,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-611,หน่วยงานรับผิดชอบ,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-611,งบจัดสรร,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-611,เบิกจ่าย,ok,0,0
R016,Gemini,T5,rep1,D101,2567-สค-611,จำนวนผู้เข้าร่วม,ok,1,1
